PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
6.0,10.0,2.0,7.0,300.0,119.0,32.0,995.5,14.6,0.0,0.9
6.0,20.0,2.0,10.0,400.0,114.0,31.3,996.2,16.5,0.0,1.6
10.0,73.0,2.0,17.0,400.0,114.0,30.3,996.3,16.0,0.0,0.7
14.0,14.0,2.0,19.0,500.0,102.0,28.9,997.3,16.8,0.0,0.6
15.0,47.0,3.0,28.0,600.0,89.0,28.0,998.6,16.3,0.0,0.9
22.0,108.0,5.0,30.0,900.0,102.0,27.2,999.2,17.7,0.0,1.3
43.0,93.0,12.0,23.0,1500.0,127.0,25.5,999.6,17.7,0.0,0.8
46.0,91.0,7.0,25.0,1300.0,110.0,25.0,1000.0,19.4,0.0,0.7
57.0,121.0,6.0,25.0,1500.0,94.0,24.8,1000.3,19.2,0.0,0.0
63.0,76.0,5.0,26.0,1600.0,87.0,24.6,1000.5,19.7,0.0,0.7
69.0,69.0,8.0,32.0,2000.0,64.0,24.3,1000.4,18.7,0.0,0.5
59.0,59.0,10.0,26.0,1900.0,67.0,23.8,1000.1,18.9,0.0,0.8
59.0,76.0,9.0,23.0,1800.0,61.0,23.7,1000.2,19.2,0.0,0.4
57.0,66.0,6.0,24.0,1800.0,56.0,23.2,1000.6,19.4,0.0,0.7
53.0,57.0,4.0,31.0,1600.0,43.0,22.4,1001.1,19.4,0.0,0.4
44.0,44.0,4.0,27.0,1300.0,52.0,22.9,1001.5,19.9,0.0,0.4
42.0,52.0,4.0,28.0,1200.0,50.0,23.9,1001.8,20.2,0.0,0.6
26.0,26.0,5.0,23.0,900.0,72.0,25.6,1002.0,19.5,0.0,0.8
25.0,25.0,7.0,20.0,900.0,99.0,27.8,1002.2,17.0,0.0,1.4
18.0,18.0,6.0,14.0,700.0,118.0,28.8,1002.0,17.0,0.0,1.5
12.0,12.0,3.0,13.0,500.0,129.0,29.7,1001.3,18.5,0.0,1.5
14.0,17.0,2.0,14.0,500.0,141.0,29.1,1001.3,17.0,0.0,1.1
17.0,43.0,2.0,18.0,600.0,156.0,28.8,1001.3,17.3,0.0,1.0
13.0,13.0,2.0,15.0,500.0,147.0,26.4,1002.3,18.0,0.0,1.3
4.0,113.0,2.0,14.0,400.0,113.0,20.4,1002.5,19.6,20.4,0.9
13.0,43.0,2.0,25.0,600.0,90.0,21.3,1001.3,20.5,0.0,0.6
12.0,17.0,2.0,32.0,700.0,72.0,22.3,1002.0,21.1,0.0,0.5
17.0,17.0,2.0,35.0,700.0,68.0,21.6,1002.3,20.4,0.0,0.0
19.0,25.0,2.0,36.0,700.0,59.0,20.8,1003.1,19.8,0.0,0.1
21.0,33.0,2.0,36.0,700.0,48.0,20.4,1003.2,19.6,0.0,0.7
20.0,20.0,2.0,24.0,600.0,57.0,20.1,1003.3,19.1,0.0,0.8
13.0,13.0,2.0,18.0,500.0,64.0,20.3,1003.8,19.3,0.0,0.0
13.0,36.0,2.0,27.0,600.0,49.0,20.1,1003.9,19.3,0.0,0.5
10.0,10.0,2.0,17.0,500.0,52.0,20.2,1003.6,19.0,0.0,0.4
11.0,11.0,2.0,12.0,400.0,54.0,20.2,1003.8,19.2,0.0,0.2
11.0,11.0,2.0,15.0,400.0,60.0,20.5,1003.6,19.2,0.0,0.2
15.0,21.0,2.0,32.0,500.0,35.0,20.3,1003.7,19.0,0.0,0.0
13.0,26.0,2.0,22.0,500.0,36.0,20.0,1003.7,19.0,0.0,0.1
15.0,15.0,2.0,34.0,500.0,24.0,19.9,1004.2,18.4,0.0,0.0
13.0,14.0,2.0,39.0,500.0,20.0,21.4,1004.6,18.6,0.0,0.6
15.0,35.0,2.0,32.0,600.0,29.0,23.1,1004.9,19.3,0.0,0.7
11.0,29.0,2.0,28.0,600.0,41.0,24.9,1004.9,19.3,0.0,1.0
11.0,11.0,2.0,19.0,500.0,72.0,27.3,1004.8,18.3,0.0,1.0
9.0,9.0,2.0,19.0,500.0,88.0,27.7,1004.4,17.5,0.0,1.4
10.0,10.0,2.0,13.0,400.0,109.0,28.4,1003.9,17.3,0.0,0.9
11.0,11.0,2.0,8.0,400.0,116.0,28.8,1003.5,16.4,0.0,0.9
10.0,10.0,2.0,8.0,400.0,120.0,29.4,1002.7,17.2,0.0,1.2
9.0,9.0,2.0,8.0,400.0,121.0,30.2,1002.2,16.2,0.0,0.9
7.0,7.0,2.0,9.0,400.0,130.0,30.3,1001.7,16.7,0.0,1.0
10.0,34.0,2.0,13.0,400.0,138.0,29.6,1001.4,17.1,0.0,1.0
11.0,28.0,2.0,17.0,500.0,131.0,28.2,1001.6,16.1,0.0,0.6
13.0,24.0,2.0,24.0,500.0,108.0,26.7,1002.2,16.9,0.0,0.0
16.0,70.0,2.0,32.0,600.0,89.0,25.4,1002.7,17.8,0.0,0.4
20.0,39.0,2.0,37.0,600.0,68.0,24.8,1003.5,16.8,0.0,0.6
20.0,21.0,2.0,27.0,500.0,69.0,23.4,1003.3,16.7,0.0,0.7
13.0,13.0,2.0,16.0,400.0,78.0,22.7,1003.3,16.9,0.0,0.0
12.0,19.0,2.0,12.0,400.0,76.0,22.3,1003.5,17.4,0.0,0.4
7.0,11.0,2.0,14.0,400.0,70.0,22.0,1003.2,18.8,0.0,0.0
8.0,13.0,2.0,13.0,400.0,65.0,21.7,1003.0,18.7,0.0,0.2
9.0,11.0,2.0,11.0,400.0,63.0,21.4,1002.9,18.8,0.0,0.4
11.0,11.0,2.0,11.0,400.0,64.0,21.1,1003.0,18.7,0.0,0.0
10.0,11.0,2.0,11.0,400.0,62.0,21.3,1003.0,18.5,0.0,0.1
9.0,9.0,2.0,14.0,400.0,56.0,21.5,1003.3,18.5,0.0,0.2
11.0,62.0,2.0,29.0,500.0,38.0,22.7,1003.6,19.1,0.0,0.5
19.0,64.0,2.0,39.0,700.0,22.0,23.5,1004.0,18.8,0.0,0.7
20.0,20.0,2.0,38.0,600.0,30.0,25.9,1004.3,18.6,0.0,0.6
13.0,13.0,2.0,29.0,500.0,52.0,28.1,1004.4,17.6,0.0,0.8
11.0,17.0,2.0,15.0,400.0,86.0,27.5,1003.7,15.8,0.0,1.1
13.0,13.0,2.0,11.0,400.0,111.0,28.3,1002.6,15.6,0.0,1.2
13.0,13.0,2.0,8.0,400.0,121.0,29.1,1002.0,16.3,0.0,1.1
10.0,10.0,2.0,8.0,300.0,123.0,29.8,1001.4,15.1,0.0,1.1
10.0,10.0,2.0,8.0,300.0,128.0,30.8,1000.7,16.0,0.0,0.8
9.0,9.0,2.0,7.0,300.0,130.0,30.9,1000.2,14.9,0.0,0.7
7.0,27.0,2.0,9.0,300.0,136.0,30.8,1000.2,15.2,0.0,1.2
10.0,16.0,2.0,15.0,400.0,114.0,28.8,1000.3,14.6,0.0,1.0
11.0,201.0,2.0,21.0,500.0,97.0,20.7,1001.6,18.3,1.3,1.1
16.0,16.0,2.0,28.0,600.0,81.0,20.2,1002.0,17.8,0.0,1.0
18.0,27.0,2.0,27.0,500.0,70.0,20.6,1002.5,17.4,0.0,0.2
19.0,19.0,2.0,35.0,600.0,55.0,21.2,1002.5,18.2,0.0,0.2
12.0,12.0,2.0,22.0,500.0,70.0,22.2,1002.6,19.2,0.0,0.2
15.0,15.0,2.0,14.0,400.0,80.0,22.5,1002.7,19.7,0.0,0.4
14.0,52.0,2.0,19.0,400.0,60.0,22.4,1002.6,19.2,0.0,0.1
13.0,13.0,2.0,22.0,400.0,46.0,22.1,1002.1,19.1,0.0,0.1
13.0,13.0,2.0,11.0,400.0,62.0,21.7,1002.1,18.9,0.0,0.1
14.0,37.0,2.0,27.0,400.0,31.0,21.6,1002.0,19.0,0.0,0.0
10.0,10.0,2.0,8.0,400.0,53.0,21.3,1002.1,18.5,0.0,0.0
9.0,9.0,2.0,11.0,400.0,58.0,20.7,1002.7,18.3,0.0,0.2
12.0,91.0,2.0,34.0,600.0,22.0,21.6,1002.9,18.0,0.0,0.1
19.0,31.0,2.0,41.0,600.0,18.0,22.7,1003.3,18.0,0.0,0.0
21.0,23.0,2.0,36.0,600.0,29.0,24.7,1003.6,17.7,0.0,0.5
13.0,13.0,2.0,30.0,500.0,51.0,28.0,1003.4,16.9,0.0,1.0
8.0,8.0,2.0,12.0,400.0,91.0,29.3,1002.9,17.2,0.0,0.9
8.0,10.0,2.0,9.0,400.0,110.0,30.1,1002.0,15.8,0.0,1.0
10.0,10.0,2.0,8.0,400.0,124.0,30.7,1001.2,16.3,0.0,1.1
7.0,7.0,2.0,8.0,300.0,128.0,31.3,1000.3,15.3,0.0,1.2
7.0,7.0,2.0,8.0,300.0,139.0,31.5,999.4,14.6,0.0,1.5
6.0,7.0,2.0,8.0,300.0,146.0,32.6,999.2,14.7,0.0,0.8
9.0,15.0,2.0,10.0,400.0,155.0,30.6,999.2,15.1,0.0,0.6
8.0,18.0,2.0,15.0,400.0,148.0,28.5,999.1,17.7,0.0,0.0
15.0,71.0,2.0,23.0,500.0,139.0,27.7,1000.2,16.9,0.0,1.0
14.0,126.0,2.0,29.0,500.0,88.0,25.3,1001.3,18.0,0.0,0.7
19.0,19.0,2.0,43.0,700.0,63.0,24.1,1001.2,18.3,0.0,0.0
13.0,33.0,2.0,38.0,500.0,63.0,24.2,1001.6,17.9,0.0,0.4
19.0,52.0,2.0,52.0,700.0,36.0,23.2,1001.8,17.4,0.0,0.2
17.0,78.0,2.0,52.0,600.0,31.0,23.5,1001.9,19.2,0.0,0.2
19.0,19.0,2.0,52.0,600.0,25.0,22.5,1001.9,18.3,0.0,0.1
11.0,11.0,2.0,19.0,400.0,63.0,21.8,1002.0,17.6,0.0,0.1
9.0,9.0,2.0,13.0,300.0,64.0,22.0,1002.2,18.6,0.0,0.4
12.0,32.0,2.0,32.0,500.0,32.0,21.3,1002.1,17.9,0.0,0.2
10.0,10.0,2.0,11.0,400.0,64.0,21.1,1002.3,17.5,0.0,0.4
9.0,14.0,2.0,17.0,400.0,55.0,20.6,1002.7,17.4,0.0,0.4
9.0,16.0,2.0,31.0,400.0,41.0,22.9,1003.1,17.4,0.0,0.4
12.0,33.0,2.0,36.0,500.0,37.0,25.2,1003.4,17.7,0.0,0.7
13.0,33.0,2.0,35.0,500.0,47.0,27.3,1003.4,18.0,0.0,0.6
0.0,0.0,0.0,0.0,0.0,0.0,28.9,1003.3,16.5,0.0,1.0
0.0,5.0,2.0,17.0,400.0,91.0,29.7,1002.7,15.0,0.0,1.5
0.0,0.0,2.0,14.0,300.0,105.0,30.7,1002.0,13.5,0.0,1.2
3.0,109.0,2.0,10.0,300.0,128.0,31.5,1001.3,13.7,0.0,1.1
6.0,62.0,2.0,10.0,300.0,147.0,32.4,1000.7,13.1,0.0,1.1
8.0,53.0,2.0,11.0,300.0,143.0,29.3,1000.3,15.8,0.0,1.1
8.0,59.0,2.0,20.0,400.0,117.0,28.2,1000.2,17.4,0.0,1.4
10.0,29.0,2.0,23.0,400.0,125.0,30.1,999.6,16.9,0.0,1.2
10.0,37.0,2.0,17.0,400.0,137.0,28.3,999.7,17.5,0.0,0.9
13.0,48.0,2.0,21.0,600.0,122.0,26.4,1000.4,18.0,0.0,0.9
16.0,40.0,2.0,22.0,600.0,104.0,25.8,1000.8,18.0,0.0,0.8
15.0,44.0,2.0,28.0,600.0,87.0,24.8,1001.0,17.5,0.0,0.9
21.0,40.0,2.0,36.0,600.0,61.0,24.1,1001.1,17.3,0.0,0.4
19.0,30.0,2.0,26.0,500.0,67.0,23.5,1001.4,17.3,0.0,0.4
16.0,26.0,2.0,20.0,500.0,73.0,22.8,1001.4,18.1,0.0,0.1
8.0,16.0,2.0,13.0,400.0,72.0,22.4,1001.2,18.2,0.0,0.1
11.0,26.0,2.0,26.0,500.0,47.0,22.0,1001.1,18.2,0.0,0.5
15.0,30.0,2.0,36.0,500.0,36.0,21.3,1000.8,17.9,0.0,0.1
12.0,17.0,2.0,24.0,400.0,49.0,20.9,1000.7,18.5,0.0,0.2
9.0,17.0,2.0,12.0,400.0,53.0,18.5,1000.8,16.3,0.0,0.1
7.0,27.0,2.0,19.0,500.0,47.0,18.2,1001.0,15.8,0.0,0.2
11.0,29.0,2.0,28.0,500.0,44.0,20.3,1001.2,16.3,0.0,0.2
16.0,48.0,2.0,40.0,600.0,35.0,24.8,1001.3,18.0,0.0,0.6
15.0,42.0,2.0,34.0,500.0,51.0,26.4,1001.4,18.0,0.0,0.6
17.0,33.0,2.0,34.0,500.0,67.0,27.7,1001.4,17.2,0.0,1.2
13.0,32.0,3.0,24.0,500.0,102.0,29.8,1000.7,18.3,0.0,0.8
15.0,28.0,5.0,21.0,500.0,133.0,31.2,999.9,17.1,0.0,1.1
16.0,16.0,7.0,13.0,500.0,149.0,32.2,999.2,13.9,0.0,1.6
9.0,13.0,5.0,9.0,300.0,138.0,33.3,998.2,12.3,0.0,0.9
12.0,18.0,3.0,11.0,400.0,153.0,33.7,997.6,12.7,0.0,1.0
7.0,11.0,2.0,10.0,300.0,149.0,33.4,997.2,12.4,0.0,0.8
12.0,29.0,2.0,15.0,400.0,166.0,30.7,997.1,15.5,0.0,0.8
15.0,55.0,3.0,20.0,600.0,147.0,30.4,997.4,16.8,0.0,1.0
19.0,44.0,2.0,25.0,600.0,130.0,28.2,997.6,16.5,0.0,0.6
25.0,91.0,2.0,27.0,500.0,116.0,26.5,999.5,15.2,0.0,2.6
23.0,101.0,2.0,16.0,500.0,125.0,25.2,1000.4,15.2,0.0,1.2
22.0,77.0,2.0,18.0,600.0,118.0,24.8,1000.2,15.1,0.0,0.7
25.0,72.0,2.0,20.0,700.0,103.0,23.9,999.9,15.9,0.0,0.7
28.0,75.0,2.0,25.0,700.0,88.0,23.5,1001.0,16.5,0.0,0.6
29.0,73.0,2.0,38.0,700.0,68.0,23.3,1001.9,15.4,0.0,0.7
21.0,45.0,2.0,29.0,600.0,79.0,22.5,1001.9,15.6,0.0,0.5
22.0,41.0,2.0,26.0,600.0,79.0,22.7,1001.4,16.0,0.0,0.6
25.0,39.0,2.0,23.0,600.0,76.0,21.7,1001.0,15.5,0.0,1.0
24.0,41.0,2.0,24.0,500.0,68.0,21.2,1001.0,15.5,0.0,0.6
27.0,41.0,2.0,21.0,600.0,70.0,20.9,1001.4,15.7,0.0,0.0
24.0,51.0,2.0,29.0,600.0,65.0,22.4,1002.0,16.0,0.0,0.5
28.0,58.0,2.0,41.0,700.0,56.0,24.1,1002.1,16.9,0.0,0.7
29.0,58.0,2.0,35.0,700.0,74.0,26.0,1002.4,17.4,0.0,0.8
24.0,50.0,2.0,29.0,600.0,98.0,27.2,1002.3,17.4,0.0,0.9
21.0,40.0,2.0,18.0,500.0,134.0,28.0,1002.1,16.0,0.0,1.3
22.0,43.0,2.0,20.0,600.0,161.0,29.1,1001.7,16.6,0.0,0.9
33.0,62.0,2.0,23.0,700.0,191.0,29.3,1001.2,16.8,0.0,1.5
48.0,76.0,3.0,23.0,700.0,232.0,30.0,1000.5,18.1,0.0,1.7
47.0,75.0,3.0,16.0,700.0,213.0,29.8,999.6,18.9,0.0,1.5
44.0,68.0,2.0,14.0,700.0,203.0,29.5,1000.2,18.0,0.0,1.4
45.0,79.0,2.0,15.0,700.0,199.0,28.7,999.7,18.5,0.0,1.8
49.0,80.0,2.0,16.0,800.0,184.0,28.4,999.1,18.2,0.0,2.3
44.0,69.0,2.0,17.0,800.0,160.0,27.5,999.9,17.4,0.0,1.5
35.0,63.0,2.0,21.0,800.0,156.0,26.8,1000.9,16.7,0.0,1.2
36.0,74.0,2.0,22.0,900.0,148.0,26.5,1001.8,17.3,0.0,0.9
35.0,65.0,3.0,32.0,900.0,127.0,26.1,1001.9,16.9,0.0,0.7
44.0,89.0,4.0,29.0,1100.0,130.0,25.6,1002.5,18.3,0.0,1.5
46.0,71.0,4.0,20.0,1100.0,120.0,24.7,1002.5,18.9,0.0,1.4
44.0,59.0,3.0,18.0,1100.0,92.0,24.4,1002.7,19.7,0.0,1.4
40.0,51.0,2.0,17.0,1000.0,77.0,24.3,1002.5,19.4,0.0,1.4
41.0,43.0,2.0,28.0,800.0,55.0,24.0,1002.7,19.3,0.0,1.0
35.0,37.0,2.0,26.0,700.0,42.0,23.0,1003.2,18.7,0.0,0.6
36.0,36.0,2.0,23.0,800.0,41.0,22.3,1003.4,18.5,0.0,0.0
34.0,38.0,2.0,26.0,800.0,42.0,21.9,1003.6,18.3,0.0,0.4
35.0,40.0,2.0,29.0,900.0,39.0,22.4,1003.8,17.5,0.0,0.7
33.0,38.0,2.0,31.0,900.0,44.0,23.0,1004.1,17.2,0.0,1.0
29.0,40.0,2.0,33.0,1000.0,53.0,24.4,1004.3,17.4,0.0,0.9
28.0,38.0,3.0,34.0,1100.0,71.0,24.8,1004.4,17.0,0.0,1.0
34.0,61.0,2.0,33.0,1100.0,86.0,21.8,1004.9,18.4,4.5,1.2
28.0,33.0,2.0,32.0,1000.0,84.0,22.9,1004.4,20.6,0.7,0.9
37.0,37.0,2.0,28.0,1000.0,81.0,23.4,1004.0,18.9,0.0,1.1
39.0,39.0,2.0,29.0,1000.0,97.0,23.8,1003.9,18.7,0.0,0.6
36.0,36.0,2.0,28.0,900.0,104.0,23.5,1003.7,18.4,0.0,0.9
31.0,52.0,2.0,29.0,1000.0,95.0,20.9,1003.8,19.2,21.9,0.7
27.0,33.0,2.0,28.0,1100.0,87.0,20.6,1003.9,19.4,6.3,0.8
18.0,18.0,2.0,22.0,1200.0,102.0,20.3,1003.7,19.0,0.8,0.7
21.0,23.0,2.0,28.0,1000.0,99.0,20.3,1003.3,19.1,0.1,0.4
30.0,46.0,2.0,39.0,1200.0,65.0,20.5,1004.6,19.3,0.0,0.0
37.0,37.0,2.0,37.0,1100.0,56.0,20.4,1004.6,19.4,0.0,0.7
43.0,43.0,2.0,38.0,1100.0,48.0,20.2,1005.0,19.2,0.0,0.6
41.0,41.0,2.0,27.0,900.0,56.0,20.1,1005.2,19.1,0.0,0.6
36.0,36.0,2.0,15.0,800.0,71.0,20.2,1005.5,19.2,0.1,0.0
32.0,32.0,2.0,18.0,800.0,66.0,20.3,1005.1,19.5,0.0,0.0
29.0,29.0,2.0,14.0,700.0,63.0,20.0,1005.2,19.0,0.7,0.7
27.0,27.0,2.0,15.0,700.0,63.0,19.9,1005.0,18.9,0.7,1.2
19.0,19.0,2.0,10.0,600.0,107.0,19.5,1004.8,18.5,1.4,0.1
22.0,26.0,2.0,14.0,700.0,56.0,19.7,1004.6,18.9,0.2,0.6
22.0,22.0,2.0,13.0,700.0,60.0,19.7,1004.7,18.9,0.2,0.0
27.0,27.0,2.0,29.0,800.0,61.0,19.9,1005.1,19.1,0.0,0.4
30.0,33.0,2.0,40.0,800.0,39.0,20.5,1005.5,19.5,0.0,0.6
33.0,33.0,2.0,33.0,800.0,40.0,21.3,1005.5,19.6,0.0,0.7
31.0,32.0,2.0,32.0,700.0,47.0,22.5,1005.9,19.7,0.0,0.5
25.0,27.0,2.0,28.0,700.0,59.0,23.1,1005.9,18.6,0.0,0.7
24.0,27.0,2.0,28.0,700.0,68.0,24.7,1005.4,18.2,0.0,1.0
27.0,46.0,2.0,25.0,700.0,72.0,21.3,1005.4,19.2,6.4,1.2
31.0,31.0,2.0,35.0,700.0,68.0,20.3,1005.1,19.0,11.7,0.5
23.0,23.0,2.0,31.0,700.0,79.0,21.7,1004.6,20.0,0.1,0.0
21.0,21.0,2.0,25.0,600.0,91.0,22.0,1004.6,19.0,0.0,0.6
22.0,22.0,2.0,22.0,600.0,90.0,21.9,1004.6,18.9,0.0,0.6
21.0,26.0,2.0,24.0,700.0,92.0,21.3,1004.7,19.4,0.0,0.0
25.0,34.0,2.0,38.0,700.0,68.0,20.9,1004.8,18.8,0.0,0.1
28.0,39.0,2.0,36.0,700.0,64.0,20.6,1005.0,18.9,0.0,0.0
31.0,51.0,2.0,40.0,800.0,45.0,20.8,1005.7,18.2,0.0,1.2
25.0,26.0,2.0,24.0,600.0,67.0,19.9,1005.8,18.0,0.4,1.5
10.0,10.0,2.0,15.0,500.0,82.0,19.5,1005.9,18.0,0.8,0.6
10.0,10.0,2.0,14.0,500.0,82.0,19.1,1005.6,17.8,0.6,0.6
10.0,10.0,2.0,13.0,400.0,70.0,19.2,1005.6,17.9,0.2,0.0
10.0,10.0,2.0,11.0,400.0,65.0,19.1,1005.3,17.6,0.3,0.8
10.0,10.0,2.0,9.0,400.0,81.0,19.0,1005.3,17.5,0.5,0.8
8.0,8.0,2.0,6.0,400.0,77.0,18.8,1004.9,17.3,0.4,0.6
8.0,8.0,2.0,6.0,500.0,76.0,19.1,1004.5,16.9,0.0,0.9
7.0,7.0,2.0,7.0,500.0,90.0,19.3,1004.7,16.7,0.1,0.8
5.0,8.0,2.0,12.0,400.0,81.0,19.5,1005.0,16.7,0.1,0.8
4.0,7.0,2.0,15.0,400.0,79.0,19.7,1005.3,16.7,0.3,1.0
3.0,16.0,2.0,20.0,400.0,74.0,19.9,1005.4,18.2,0.6,0.0
7.0,18.0,2.0,28.0,500.0,60.0,21.4,1005.5,18.2,0.1,0.7
7.0,7.0,2.0,17.0,400.0,71.0,22.6,1005.7,16.4,0.0,1.3
4.0,15.0,2.0,11.0,300.0,78.0,22.7,1005.8,17.4,0.1,1.2
8.0,24.0,2.0,12.0,400.0,74.0,22.3,1005.8,18.5,1.0,1.1
7.0,7.0,2.0,11.0,300.0,75.0,22.7,1005.6,17.8,0.0,0.9
5.0,12.0,2.0,13.0,300.0,69.0,22.8,1005.1,19.0,0.3,0.7
6.0,6.0,2.0,17.0,300.0,64.0,23.1,1004.9,18.8,0.0,0.5
5.0,11.0,2.0,20.0,300.0,61.0,24.1,1004.9,18.5,0.0,0.4
8.0,25.0,2.0,34.0,500.0,45.0,23.1,1004.8,18.8,0.0,0.5
21.0,42.0,2.0,44.0,600.0,31.0,22.0,1004.8,19.0,0.0,0.0
12.0,27.0,2.0,37.0,600.0,38.0,21.5,1005.3,19.1,0.0,0.2
13.0,27.0,2.0,32.0,500.0,36.0,20.8,1005.5,18.2,0.0,0.2
21.0,22.0,2.0,24.0,400.0,45.0,20.8,1005.7,18.6,0.0,0.1
14.0,19.0,2.0,19.0,400.0,49.0,20.4,1005.8,17.6,0.0,0.0
8.0,12.0,2.0,12.0,300.0,55.0,19.7,1005.8,16.7,0.0,0.8
7.0,9.0,2.0,9.0,300.0,59.0,19.7,1005.7,17.3,0.0,0.1
5.0,9.0,2.0,9.0,200.0,59.0,19.2,1005.7,17.7,0.0,0.1
5.0,9.0,2.0,10.0,300.0,56.0,19.0,1005.7,17.3,0.0,0.2
5.0,9.0,2.0,10.0,300.0,56.0,19.2,1005.8,17.2,0.0,0.0
6.0,9.0,2.0,9.0,300.0,58.0,18.9,1005.8,17.2,0.0,0.0
9.0,14.0,2.0,12.0,400.0,55.0,18.6,1006.1,17.3,0.0,0.0
9.0,19.0,2.0,19.0,400.0,45.0,19.0,1006.4,17.7,0.0,0.0
9.0,30.0,2.0,30.0,500.0,34.0,22.5,1006.6,17.2,0.0,0.5
9.0,25.0,2.0,37.0,600.0,34.0,26.1,1006.5,15.2,0.0,1.6
6.0,11.0,2.0,14.0,300.0,73.0,27.3,1006.6,15.6,0.0,1.7
4.0,12.0,2.0,11.0,300.0,84.0,28.1,1006.1,15.4,0.0,1.7
6.0,13.0,2.0,11.0,300.0,93.0,29.1,1005.5,14.9,0.0,1.2
8.0,9.0,2.0,10.0,300.0,101.0,29.7,1005.2,14.7,0.0,1.8
5.0,9.0,2.0,8.0,300.0,99.0,31.1,1004.8,15.1,0.0,1.0
6.0,6.0,2.0,9.0,200.0,100.0,31.6,1004.2,16.0,0.0,0.9
3.0,10.0,2.0,9.0,200.0,104.0,31.7,1003.8,16.0,0.0,1.0
6.0,10.0,2.0,10.0,300.0,105.0,31.9,1003.6,15.8,0.0,0.7
5.0,13.0,2.0,13.0,300.0,106.0,29.4,1003.5,15.1,0.0,0.0
12.0,34.0,2.0,25.0,500.0,91.0,25.9,1003.9,18.1,0.0,0.2
24.0,53.0,2.0,31.0,600.0,70.0,24.6,1004.5,17.1,0.0,0.7
23.0,45.0,2.0,28.0,600.0,65.0,24.0,1005.2,18.0,0.0,0.7
23.0,44.0,2.0,41.0,700.0,45.0,22.6,1005.0,17.9,0.0,0.0
18.0,21.0,2.0,29.0,500.0,49.0,21.9,1005.3,17.7,0.0,0.0
8.0,15.0,2.0,19.0,300.0,57.0,21.7,1005.6,17.9,0.0,0.1
10.0,16.0,2.0,22.0,400.0,44.0,21.0,1005.9,18.4,0.0,0.1
13.0,32.0,2.0,32.0,500.0,25.0,20.5,1006.2,18.3,0.0,0.4
13.0,25.0,2.0,38.0,500.0,19.0,19.9,1006.1,17.5,0.0,0.0
10.0,12.0,2.0,24.0,400.0,36.0,19.5,1006.3,17.5,0.0,0.0
9.0,11.0,2.0,17.0,400.0,40.0,19.3,1006.6,17.6,0.0,0.0
7.0,24.0,2.0,22.0,500.0,35.0,19.1,1007.0,17.6,0.0,0.2
10.0,27.0,2.0,31.0,500.0,21.0,20.8,1007.7,17.8,0.0,0.0
13.0,25.0,2.0,23.0,400.0,36.0,24.0,1008.0,17.7,0.0,0.6
11.0,23.0,2.0,20.0,400.0,52.0,26.0,1008.0,18.2,0.0,1.0
10.0,23.0,2.0,21.0,400.0,68.0,28.7,1007.8,16.6,0.0,0.9
12.0,13.0,2.0,13.0,300.0,94.0,29.9,1007.5,16.3,0.0,1.0
10.0,17.0,2.0,12.0,400.0,118.0,30.8,1006.9,16.4,0.0,0.7
10.0,13.0,2.0,10.0,300.0,129.0,31.4,1006.3,15.0,0.0,1.0
18.0,23.0,2.0,11.0,400.0,152.0,31.8,1005.6,15.7,0.0,0.8
13.0,21.0,2.0,10.0,300.0,161.0,32.3,1005.1,16.6,0.0,1.4
12.0,25.0,2.0,10.0,300.0,164.0,31.6,1004.8,17.1,0.0,1.1
12.0,30.0,2.0,11.0,400.0,152.0,31.0,1004.8,16.6,0.0,1.4
11.0,27.0,2.0,12.0,400.0,141.0,28.8,1004.8,17.3,0.0,0.7
20.0,47.0,2.0,19.0,500.0,128.0,27.4,1004.9,17.8,0.0,0.6
26.0,63.0,2.0,26.0,600.0,110.0,26.3,1005.2,18.7,0.0,0.5
26.0,58.0,2.0,28.0,600.0,89.0,25.8,1006.0,18.7,0.0,0.7
24.0,54.0,2.0,31.0,600.0,71.0,25.1,1005.8,18.8,0.0,0.7
23.0,53.0,2.0,29.0,600.0,67.0,24.0,1005.9,19.1,0.0,0.5
25.0,57.0,2.0,30.0,600.0,60.0,23.6,1005.9,19.3,0.0,0.4
31.0,67.0,2.0,33.0,700.0,59.0,23.1,1006.1,19.3,0.0,0.0
47.0,69.0,2.0,26.0,1000.0,66.0,22.2,1006.0,19.7,0.0,0.4
48.0,64.0,2.0,25.0,1100.0,60.0,21.5,1006.1,19.6,0.0,0.0
38.0,38.0,2.0,31.0,800.0,34.0,21.4,1006.0,19.3,0.0,0.2
36.0,43.0,2.0,24.0,700.0,41.0,21.7,1005.9,19.1,0.0,0.2
40.0,45.0,2.0,25.0,700.0,38.0,21.7,1005.9,19.1,0.0,0.5
46.0,51.0,2.0,26.0,700.0,38.0,22.2,1006.1,19.2,0.0,0.4
52.0,65.0,2.0,30.0,800.0,38.0,23.0,1006.2,19.8,0.0,0.6
59.0,68.0,2.0,38.0,900.0,35.0,23.5,1006.1,19.6,0.0,0.7
66.0,66.0,2.0,39.0,1000.0,44.0,23.9,1005.9,19.6,0.0,0.6
65.0,72.0,2.0,46.0,1200.0,38.0,23.1,1005.0,20.4,0.4,0.6
69.0,69.0,2.0,46.0,1500.0,47.0,23.5,1004.5,20.4,0.1,0.8
