PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
3.0,31.0,2.0,9.0,200.0,97.0,33.8,1002.7,6.2,0.0,1.1
5.0,5.0,2.0,9.0,200.0,100.0,31.0,1003.2,13.7,0.0,2.5
8.0,76.0,2.0,17.0,300.0,99.0,28.6,1003.9,18.1,0.0,1.5
31.0,234.0,4.0,39.0,600.0,143.0,27.3,1004.7,19.1,0.0,1.7
51.0,169.0,5.0,48.0,900.0,126.0,26.6,1005.2,20.0,0.0,1.5
87.0,185.0,5.0,48.0,1600.0,109.0,25.1,1005.4,18.8,0.0,1.0
101.0,119.0,4.0,32.0,1500.0,111.0,24.7,1006.0,17.9,0.0,0.9
73.0,75.0,4.0,31.0,1100.0,87.0,23.9,1005.7,18.5,0.0,1.3
70.0,128.0,3.0,34.0,1100.0,73.0,22.8,1005.8,19.2,0.0,0.7
98.0,147.0,2.0,27.0,1400.0,73.0,22.7,1006.0,18.9,0.0,0.9
103.0,103.0,2.0,31.0,1400.0,62.0,21.8,1006.1,18.6,0.0,0.0
85.0,85.0,2.0,30.0,1200.0,53.0,21.8,1006.4,17.6,0.0,1.6
83.0,94.0,2.0,43.0,1300.0,24.0,21.8,1006.9,16.5,0.0,1.3
49.0,49.0,2.0,24.0,900.0,48.0,23.1,1006.8,16.2,0.0,1.5
25.0,25.0,2.0,22.0,700.0,52.0,24.5,1007.1,15.4,0.0,2.4
20.0,20.0,2.0,17.0,600.0,57.0,26.5,1007.3,15.5,0.0,2.7
20.0,46.0,2.0,17.0,600.0,69.0,28.4,1007.1,15.7,0.0,2.3
27.0,49.0,2.0,0.0,600.0,48.0,29.9,1006.8,15.6,0.0,1.2
32.0,53.0,4.0,15.0,700.0,123.0,31.0,1006.1,13.3,0.0,1.7
33.0,33.0,5.0,0.0,500.0,83.0,31.7,1005.5,13.9,0.0,2.0
33.0,33.0,8.0,19.0,800.0,208.0,32.2,1004.6,12.9,0.0,2.6
33.0,46.0,8.0,18.0,800.0,217.0,32.6,1004.1,13.8,0.0,2.7
35.0,41.0,10.0,19.0,800.0,230.0,32.4,1003.9,14.1,0.0,3.3
50.0,103.0,13.0,22.0,1000.0,264.0,32.0,1003.6,14.2,0.0,2.6
48.0,74.0,13.0,20.0,1000.0,258.0,31.0,1003.7,15.0,0.0,3.6
48.0,69.0,14.0,21.0,1200.0,242.0,29.9,1004.4,16.0,0.0,2.6
56.0,102.0,17.0,26.0,1300.0,233.0,28.5,1005.0,16.4,0.0,2.7
67.0,114.0,17.0,29.0,1400.0,227.0,27.6,1005.7,15.9,0.0,2.0
52.0,92.0,10.0,23.0,900.0,183.0,26.6,1006.0,16.5,0.0,1.7
53.0,117.0,9.0,27.0,800.0,143.0,26.1,1006.2,16.6,0.0,1.5
61.0,123.0,7.0,41.0,900.0,95.0,25.2,1005.9,17.1,0.0,1.9
68.0,136.0,6.0,50.0,900.0,67.0,24.4,1005.9,16.9,0.0,0.6
73.0,128.0,4.0,44.0,800.0,38.0,22.9,1006.0,17.6,0.0,1.4
81.0,134.0,7.0,31.0,700.0,19.0,23.0,1005.8,17.7,0.0,0.9
79.0,112.0,2.0,31.0,0.0,26.0,22.1,1006.1,17.5,0.0,0.0
74.0,101.0,2.0,46.0,700.0,11.0,21.9,1006.3,17.9,0.0,1.0
76.0,112.0,2.0,53.0,800.0,21.0,22.3,1006.4,17.9,0.0,1.3
80.0,131.0,2.0,54.0,1300.0,20.0,23.1,1006.7,18.0,0.0,1.6
84.0,90.0,3.0,54.0,1200.0,28.0,24.9,1006.6,18.1,0.0,1.5
77.0,117.0,5.0,47.0,1300.0,39.0,27.1,1006.7,17.3,0.0,1.0
73.0,76.0,4.0,34.0,1300.0,71.0,28.4,1006.6,17.3,0.0,1.0
77.0,98.0,7.0,0.0,900.0,56.0,29.7,1006.2,17.5,0.0,1.1
77.0,79.0,9.0,26.0,900.0,132.0,30.5,1005.6,16.5,0.0,2.9
72.0,91.0,11.0,26.0,1100.0,177.0,31.4,1004.9,15.4,0.0,1.7
58.0,58.0,14.0,27.0,1000.0,189.0,31.5,1004.6,14.2,0.0,3.9
53.0,53.0,9.0,17.0,800.0,208.0,31.5,1004.0,12.8,0.0,3.4
51.0,51.0,7.0,19.0,800.0,214.0,31.5,1003.4,12.3,0.0,3.5
48.0,48.0,5.0,19.0,800.0,202.0,30.9,1003.1,13.2,0.0,2.9
49.0,84.0,8.0,22.0,1000.0,222.0,30.1,1003.0,14.2,0.0,2.8
56.0,96.0,9.0,26.0,1000.0,225.0,29.4,1003.3,14.8,0.0,2.4
66.0,123.0,12.0,30.0,1100.0,210.0,27.9,1003.5,15.9,0.0,1.4
69.0,127.0,13.0,35.0,1300.0,185.0,27.3,1003.9,15.6,0.0,1.6
88.0,156.0,18.0,51.0,1800.0,161.0,26.2,1004.3,17.0,0.0,0.8
107.0,179.0,19.0,53.0,2300.0,146.0,25.4,1004.4,17.3,0.0,1.1
113.0,166.0,14.0,51.0,2200.0,122.0,24.8,1004.2,17.5,0.0,1.4
113.0,203.0,8.0,53.0,2000.0,90.0,24.2,1004.0,18.2,0.0,1.3
135.0,211.0,5.0,54.0,1800.0,61.0,23.4,1003.9,17.8,0.0,1.2
131.0,157.0,4.0,43.0,1400.0,70.0,23.6,1003.9,17.3,0.0,1.5
116.0,123.0,5.0,32.0,1200.0,91.0,23.1,1003.9,18.0,0.0,0.8
123.0,155.0,5.0,31.0,1200.0,84.0,22.7,1004.1,18.5,0.0,0.9
135.0,192.0,4.0,38.0,1300.0,63.0,23.0,1004.4,19.0,0.0,0.7
149.0,196.0,4.0,42.0,1400.0,51.0,23.2,1004.4,19.1,0.0,1.1
145.0,163.0,5.0,44.0,1400.0,44.0,24.9,1004.4,19.7,0.0,2.2
135.0,197.0,6.0,42.0,1500.0,51.0,26.5,1004.3,19.9,0.0,1.8
138.0,191.0,7.0,37.0,1700.0,70.0,27.3,1004.3,19.1,0.0,2.2
136.0,166.0,7.0,38.0,1800.0,91.0,28.8,1003.8,17.3,0.0,2.0
116.0,116.0,12.0,29.0,1700.0,149.0,29.7,1003.2,17.8,0.0,2.8
101.0,101.0,14.0,21.0,1400.0,195.0,30.4,1002.4,16.8,0.0,1.9
98.0,98.0,10.0,19.0,1200.0,231.0,31.0,1001.5,16.2,0.0,2.6
88.0,88.0,9.0,16.0,1000.0,238.0,30.9,1000.8,14.9,0.0,4.3
66.0,66.0,8.0,15.0,900.0,229.0,31.2,999.8,13.9,0.0,3.0
61.0,61.0,6.0,16.0,800.0,238.0,31.0,999.4,12.4,0.0,3.0
51.0,51.0,5.0,14.0,800.0,230.0,29.9,999.5,16.0,0.0,2.3
48.0,104.0,5.0,15.0,900.0,223.0,28.8,1000.2,15.7,0.0,2.5
48.0,90.0,7.0,20.0,900.0,224.0,27.9,1000.4,16.2,0.0,1.7
55.0,112.0,7.0,26.0,900.0,183.0,27.4,1001.8,17.3,0.0,0.9
63.0,162.0,14.0,32.0,900.0,146.0,21.5,1003.0,18.1,0.4,4.3
59.0,120.0,9.0,25.0,800.0,137.0,20.8,1001.5,18.7,1.8,0.6
31.0,106.0,2.0,9.0,600.0,138.0,20.5,1001.2,18.6,0.0,1.6
33.0,33.0,2.0,28.0,600.0,84.0,20.7,1001.0,18.5,0.0,0.6
25.0,25.0,2.0,18.0,700.0,63.0,20.6,1001.5,18.7,0.0,0.5
25.0,25.0,3.0,10.0,300.0,51.0,20.2,1000.8,18.5,0.0,0.7
29.0,29.0,2.0,9.0,0.0,61.0,20.0,1001.1,18.7,0.0,1.4
27.0,27.0,2.0,12.0,300.0,39.0,19.6,1000.8,18.3,0.0,0.4
29.0,37.0,2.0,39.0,400.0,17.0,19.6,1001.1,18.4,0.0,1.4
38.0,38.0,2.0,23.0,600.0,36.0,21.2,1001.0,18.4,0.0,0.9
29.0,82.0,2.0,28.0,600.0,31.0,23.5,1001.8,18.4,0.0,0.8
41.0,41.0,2.0,31.0,700.0,40.0,25.2,1001.3,17.4,0.0,0.9
43.0,43.0,2.0,34.0,600.0,60.0,26.9,1000.8,16.5,0.0,1.7
36.0,36.0,2.0,34.0,600.0,89.0,28.4,1000.4,16.7,0.0,1.7
37.0,37.0,2.0,29.0,600.0,124.0,29.7,1000.0,16.8,0.0,1.9
36.0,36.0,4.0,33.0,500.0,135.0,31.0,999.1,16.6,0.0,2.3
28.0,37.0,8.0,36.0,600.0,135.0,32.6,998.1,14.7,0.0,2.2
25.0,25.0,7.0,22.0,500.0,176.0,33.9,997.2,15.4,0.0,2.8
26.0,26.0,6.0,28.0,500.0,193.0,34.1,996.7,15.5,0.0,2.2
28.0,46.0,4.0,29.0,500.0,222.0,33.7,996.5,16.6,0.0,1.7
38.0,66.0,2.0,30.0,500.0,237.0,32.6,996.8,16.8,0.0,2.7
33.0,91.0,2.0,25.0,500.0,222.0,30.9,997.5,16.9,0.0,2.1
33.0,56.0,3.0,26.0,500.0,191.0,29.3,998.1,17.8,0.0,1.1
38.0,78.0,4.0,33.0,500.0,149.0,27.9,999.1,18.6,0.0,1.3
46.0,120.0,3.0,38.0,700.0,122.0,27.2,999.7,19.0,0.0,1.1
53.0,148.0,3.0,40.0,700.0,104.0,26.4,1000.3,19.0,0.0,1.5
53.0,115.0,3.0,38.0,700.0,91.0,24.9,1000.6,19.3,0.0,1.4
52.0,65.0,3.0,30.0,600.0,108.0,25.0,1000.6,19.4,0.0,1.6
54.0,91.0,2.0,36.0,700.0,95.0,24.6,1000.5,19.0,0.0,1.6
52.0,73.0,2.0,35.0,600.0,86.0,23.6,1000.9,18.9,0.0,1.1
39.0,39.0,2.0,26.0,600.0,78.0,22.9,1001.2,18.0,0.0,1.4
23.0,23.0,2.0,19.0,500.0,80.0,22.1,1001.8,17.9,0.0,1.2
19.0,19.0,2.0,18.0,500.0,70.0,22.0,1002.0,17.8,0.0,1.4
24.0,24.0,2.0,23.0,500.0,56.0,24.3,1002.3,16.8,0.0,3.0
13.0,13.0,3.0,20.0,400.0,54.0,26.7,1002.5,14.8,0.0,2.1
15.0,15.0,4.0,20.0,400.0,53.0,28.7,1002.6,14.1,0.0,2.5
10.0,12.0,2.0,16.0,400.0,64.0,31.0,1002.5,10.4,0.0,3.8
10.0,10.0,2.0,14.0,400.0,80.0,32.2,1001.9,9.1,0.0,4.2
8.0,8.0,2.0,9.0,300.0,97.0,32.1,1001.3,10.2,0.0,2.5
7.0,7.0,2.0,7.0,200.0,93.0,34.1,1000.6,10.0,0.0,1.5
7.0,7.0,2.0,7.0,200.0,95.0,34.0,1000.0,7.9,0.0,2.0
11.0,11.0,2.0,8.0,200.0,101.0,34.2,999.1,8.8,0.0,1.0
9.0,9.0,2.0,8.0,200.0,105.0,34.2,998.8,9.4,0.0,2.5
6.0,26.0,2.0,9.0,300.0,109.0,34.5,998.4,9.0,0.0,1.5
11.0,11.0,2.0,9.0,200.0,107.0,33.5,998.6,8.2,0.0,1.6
5.0,5.0,2.0,12.0,200.0,107.0,32.1,999.1,9.0,0.0,1.3
7.0,14.0,2.0,15.0,200.0,95.0,27.1,1000.1,13.1,0.0,0.6
10.0,35.0,2.0,20.0,200.0,84.0,26.6,1001.1,14.0,0.0,1.3
20.0,167.0,3.0,56.0,400.0,32.0,24.8,1001.6,14.9,0.0,0.8
25.0,124.0,7.0,64.0,500.0,25.0,23.7,1002.0,15.2,0.0,1.4
31.0,92.0,5.0,63.0,600.0,23.0,23.2,1002.1,14.7,0.0,1.4
29.0,68.0,6.0,49.0,500.0,36.0,23.3,1002.2,12.9,0.0,1.5
23.0,23.0,4.0,40.0,600.0,25.0,23.0,1002.2,12.0,0.0,1.2
22.0,22.0,5.0,29.0,300.0,19.0,22.3,1002.1,11.7,0.0,1.3
12.0,12.0,2.0,20.0,0.0,43.0,21.5,1002.1,11.8,0.0,1.4
9.0,9.0,2.0,18.0,200.0,38.0,21.3,1002.3,11.0,0.0,1.4
14.0,18.0,2.0,20.0,200.0,36.0,21.4,1002.9,11.1,0.0,2.4
9.0,9.0,2.0,17.0,300.0,57.0,23.0,1003.4,11.1,0.0,2.2
10.0,16.0,2.0,16.0,300.0,57.0,26.3,1003.5,10.0,0.0,2.3
7.0,48.0,2.0,16.0,300.0,58.0,27.8,1003.4,10.0,0.0,2.9
8.0,26.0,2.0,11.0,300.0,70.0,30.3,1003.6,10.3,0.0,2.6
8.0,25.0,2.0,9.0,300.0,85.0,31.3,1003.4,10.6,0.0,1.1
9.0,52.0,2.0,9.0,300.0,102.0,32.5,1002.8,9.9,0.0,3.0
14.0,14.0,3.0,9.0,300.0,129.0,32.6,1002.3,11.2,0.0,2.7
22.0,56.0,4.0,10.0,400.0,144.0,33.2,1001.8,10.5,0.0,1.2
17.0,33.0,7.0,12.0,400.0,168.0,32.4,1000.9,11.5,0.0,2.0
22.0,41.0,8.0,12.0,500.0,183.0,32.1,1000.7,11.8,0.0,1.9
21.0,54.0,6.0,13.0,500.0,180.0,31.6,1000.8,11.9,0.0,1.5
17.0,89.0,5.0,15.0,500.0,168.0,30.9,1001.2,12.3,0.0,1.8
23.0,100.0,6.0,22.0,700.0,166.0,29.5,1001.5,12.4,0.0,0.9
34.0,41.0,7.0,33.0,900.0,156.0,28.2,1002.2,14.8,0.0,0.6
36.0,165.0,6.0,61.0,1000.0,99.0,27.2,1002.8,16.8,0.0,0.0
47.0,136.0,11.0,42.0,1200.0,115.0,27.7,1003.0,15.7,0.0,1.1
57.0,140.0,13.0,47.0,1300.0,94.0,27.4,1003.4,14.4,0.0,2.0
25.0,25.0,4.0,24.0,500.0,77.0,22.0,1004.8,17.6,1.1,2.6
24.0,171.0,2.0,30.0,500.0,85.0,21.6,1003.5,19.2,0.8,0.8
19.0,96.0,2.0,19.0,500.0,87.0,21.9,1003.8,17.7,0.1,1.6
18.0,18.0,2.0,12.0,500.0,86.0,21.2,1003.8,18.2,0.0,0.9
17.0,21.0,2.0,13.0,500.0,70.0,21.5,1004.2,16.7,0.0,1.5
16.0,16.0,2.0,11.0,500.0,77.0,21.1,1005.0,17.3,0.0,1.3
18.0,42.0,2.0,10.0,500.0,68.0,20.6,1005.2,18.0,0.1,0.9
26.0,43.0,2.0,16.0,600.0,59.0,20.5,1005.1,18.6,0.4,1.4
30.0,45.0,2.0,25.0,700.0,46.0,20.4,1005.1,18.9,1.4,2.0
33.0,55.0,2.0,33.0,800.0,35.0,20.1,1005.2,18.0,0.1,2.4
40.0,40.0,2.0,27.0,800.0,67.0,20.3,1005.5,18.6,0.7,2.0
29.0,29.0,2.0,18.0,800.0,95.0,20.2,1005.7,18.5,0.6,0.9
29.0,36.0,2.0,22.0,800.0,79.0,19.7,1005.5,18.0,1.1,1.3
26.0,26.0,2.0,21.0,700.0,51.0,19.3,1005.8,17.6,2.3,1.8
14.0,14.0,2.0,13.0,500.0,56.0,20.3,1005.3,17.9,0.1,1.5
7.0,10.0,2.0,12.0,500.0,65.0,20.8,1004.9,17.6,0.0,1.5
6.0,6.0,2.0,9.0,500.0,71.0,21.7,1004.7,17.9,0.0,1.0
3.0,5.0,2.0,14.0,600.0,64.0,23.0,1004.7,17.7,0.0,1.3
12.0,20.0,2.0,15.0,500.0,62.0,22.7,1004.7,17.6,0.0,1.3
11.0,11.0,2.0,13.0,500.0,69.0,21.9,1004.7,17.5,0.0,0.8
14.7,14.7,2.0,12.9,500.0,67.3,21.1,1005.1,17.5,0.0,1.6
10.0,18.0,2.0,15.0,500.0,55.0,20.8,1005.5,17.2,0.0,1.0
15.0,19.0,2.0,20.0,600.0,49.0,19.6,1005.4,17.0,0.0,0.8
17.0,18.0,2.0,31.0,700.0,27.0,19.0,1005.7,17.0,0.0,1.4
22.0,22.0,2.0,30.0,700.0,37.0,18.7,1005.7,17.0,0.0,0.8
22.0,36.0,2.0,37.0,800.0,18.0,18.1,1005.8,16.8,0.0,1.1
25.0,25.0,2.0,27.0,900.0,15.0,18.3,1005.7,16.6,0.0,1.6
19.0,19.0,5.0,13.0,500.0,21.0,18.2,1005.6,16.2,0.0,1.4
19.0,19.0,2.0,13.0,0.0,25.0,17.7,1005.1,15.7,0.0,1.2
25.0,25.0,2.0,22.0,400.0,10.0,17.4,1005.1,15.7,0.0,1.4
17.0,17.0,2.0,17.0,400.0,25.0,17.2,1005.5,15.7,0.0,0.7
18.0,18.0,2.0,17.0,500.0,28.0,18.6,1005.5,15.7,0.0,2.0
18.0,22.0,2.0,19.0,600.0,27.0,20.1,1005.7,16.1,0.0,2.1
25.0,34.0,3.0,24.0,700.0,29.0,22.4,1005.4,16.2,0.0,1.3
27.0,39.0,2.0,22.0,700.0,37.0,24.0,1005.3,16.5,0.0,1.6
20.0,39.0,2.0,17.0,600.0,60.0,26.2,1005.0,16.4,0.0,1.8
27.0,48.0,3.0,22.0,600.0,75.0,27.3,1004.2,16.0,0.0,1.7
37.0,59.0,6.0,24.0,600.0,134.0,28.7,1003.7,16.3,0.0,1.7
39.0,49.0,9.0,25.0,600.0,143.0,29.8,1003.2,15.1,0.0,3.6
34.0,34.0,11.0,26.0,600.0,150.0,30.1,1002.4,16.5,0.0,3.2
33.0,33.0,9.0,29.0,600.0,185.0,30.2,1001.7,16.6,0.0,3.7
44.0,71.0,6.0,28.0,600.0,247.0,29.6,1001.8,16.8,0.0,3.8
32.0,36.0,4.0,21.0,500.0,204.0,28.6,1001.9,16.2,0.0,3.5
25.0,34.0,3.0,21.0,500.0,174.0,27.9,1002.7,15.9,0.0,2.3
28.0,48.0,4.0,28.0,500.0,154.0,27.4,1002.9,15.7,0.0,1.6
35.0,73.0,6.0,52.0,600.0,113.0,25.9,1003.5,15.3,0.0,1.1
41.0,68.0,5.0,51.0,700.0,93.0,23.1,1003.0,16.4,0.0,0.7
32.0,46.0,3.0,48.0,600.0,68.0,21.4,1003.3,17.4,0.0,0.2
30.0,69.0,2.0,49.0,600.0,48.0,21.0,1003.2,17.8,0.0,0.4
34.0,98.0,2.0,59.0,700.0,24.0,20.3,1003.3,17.3,0.0,0.6
58.0,148.0,2.0,69.0,900.0,9.0,19.6,1003.0,17.0,0.0,0.7
67.0,125.0,2.0,65.0,900.0,6.0,19.2,1003.0,16.6,0.0,0.8
74.0,121.0,2.0,58.0,800.0,11.0,19.4,1002.8,16.6,0.0,0.9
69.0,87.0,2.0,53.0,800.0,13.0,18.9,1003.4,16.7,0.0,0.7
53.0,53.0,2.0,59.0,700.0,2.0,18.7,1004.1,17.0,0.0,0.5
50.0,50.0,2.0,54.0,700.0,5.0,21.5,1004.4,18.1,0.0,1.1
59.0,83.0,2.0,47.0,800.0,15.0,23.5,1004.7,18.8,0.0,1.7
68.0,110.0,2.0,45.0,800.0,26.0,25.2,1004.7,18.9,0.0,1.4
122.0,195.0,3.0,42.0,1100.0,59.0,27.2,1004.8,17.9,0.0,1.0
133.0,138.0,4.0,32.0,1000.0,107.0,28.9,1004.2,15.4,0.0,1.7
49.0,49.0,6.0,16.0,600.0,139.0,30.4,1003.5,14.1,0.0,1.7
22.0,22.0,6.0,12.0,400.0,145.0,31.4,1002.9,11.7,0.0,1.7
12.0,12.0,3.0,8.0,300.0,140.0,32.2,1002.3,11.9,0.0,1.0
17.0,17.0,3.0,9.0,300.0,148.0,32.6,1001.7,12.3,0.0,2.0
16.0,16.0,3.0,10.0,300.0,148.0,31.7,1001.6,12.5,0.0,1.2
14.0,33.0,4.0,13.0,300.0,163.0,31.0,1001.2,13.3,0.0,1.4
19.0,31.0,5.0,16.0,300.0,175.0,27.6,1001.7,13.2,0.0,2.8
27.0,88.0,5.0,26.0,500.0,176.0,26.1,1001.9,15.2,0.0,0.0
24.0,24.0,4.0,44.0,500.0,134.0,24.6,1002.6,17.6,0.0,0.8
29.0,105.0,4.0,54.0,600.0,101.0,23.9,1003.0,17.2,0.0,1.0
39.0,68.0,5.0,63.0,700.0,78.0,24.4,1003.3,17.1,0.0,1.2
62.0,120.0,10.0,64.0,700.0,72.0,23.3,1003.6,18.2,0.0,0.7
72.0,210.0,12.0,55.0,700.0,83.0,23.8,1003.9,18.2,0.0,1.4
71.0,173.0,7.0,42.0,700.0,92.0,23.3,1003.9,18.2,0.0,1.1
68.0,108.0,3.0,40.0,800.0,45.0,22.5,1004.0,17.4,0.0,0.9
64.0,64.0,5.0,24.0,400.0,45.0,22.1,1004.2,17.2,0.0,1.2
54.0,57.0,2.0,22.0,0.0,67.0,21.7,1004.6,17.1,0.0,1.6
47.0,57.0,2.0,23.0,400.0,50.0,21.4,1004.7,17.0,0.0,1.4
42.0,42.0,2.0,23.0,400.0,58.0,21.4,1005.3,17.0,0.0,1.7
35.0,38.0,2.0,27.0,600.0,75.0,22.5,1005.7,17.4,0.0,1.6
33.0,53.0,2.0,23.0,500.0,81.0,24.6,1005.8,16.6,0.0,2.4
34.0,63.0,2.0,24.0,600.0,66.0,26.7,1006.0,14.5,0.0,2.0
29.0,29.0,2.0,20.0,500.0,78.0,28.4,1006.0,15.0,0.0,1.0
19.0,19.0,2.0,15.0,400.0,95.0,29.9,1005.6,15.6,0.0,1.8
25.0,56.0,3.0,12.0,400.0,143.0,31.4,1004.9,15.8,0.0,2.0
31.0,65.0,5.0,13.0,500.0,187.0,32.1,1004.2,14.3,0.0,1.9
32.0,45.0,6.0,9.0,500.0,199.0,33.1,1003.5,14.2,0.0,2.9
33.0,33.0,5.0,10.0,400.0,195.0,33.2,1002.9,14.3,0.0,0.9
31.0,39.0,4.0,12.0,400.0,199.0,33.3,1002.5,13.4,0.0,1.5
35.0,44.0,7.0,13.0,500.0,217.0,32.4,1002.2,14.1,0.0,2.0
71.0,183.0,22.0,17.0,1300.0,262.0,31.6,1002.2,16.4,0.0,2.7
71.0,71.0,22.0,19.0,1300.0,247.0,30.1,1002.8,16.5,0.0,1.4
68.0,100.0,19.0,24.0,1400.0,219.0,27.7,1003.2,17.5,0.0,1.0
80.0,161.0,16.0,36.0,1600.0,186.0,26.4,1003.7,19.0,0.0,0.9
98.0,199.0,11.0,54.0,1800.0,129.0,27.3,1004.5,19.4,0.0,1.8
115.0,226.0,10.0,51.0,1900.0,112.0,26.7,1004.8,20.5,0.0,1.2
136.0,231.0,9.0,39.0,1700.0,121.0,25.8,1004.9,21.7,0.0,1.5
163.0,279.0,5.0,31.0,1500.0,111.0,25.6,1004.7,21.3,0.0,2.0
210.0,250.0,3.0,27.0,2000.0,94.0,25.2,1005.1,21.1,0.0,2.7
209.0,212.0,3.0,25.0,2000.0,91.0,24.5,1004.9,18.7,0.0,1.1
190.0,190.0,4.0,27.0,2000.0,81.0,23.5,1006.2,17.0,0.0,2.7
88.0,88.0,4.0,25.0,900.0,97.0,23.3,1006.9,15.9,0.0,2.7
32.0,32.0,3.0,18.0,500.0,110.0,22.6,1007.5,16.2,0.0,0.7
27.0,29.0,2.0,15.0,500.0,117.0,23.6,1006.9,16.9,0.0,1.1
36.0,43.0,2.0,19.0,600.0,104.0,23.9,1007.0,16.7,0.0,2.0
32.0,69.0,2.0,26.0,600.0,86.0,24.9,1006.8,17.1,0.0,1.6
36.0,65.0,3.0,21.0,700.0,95.0,26.7,1006.8,16.0,0.0,1.1
42.0,53.0,3.0,19.0,700.0,107.0,28.5,1006.6,15.8,0.0,0.7
39.0,39.0,4.0,14.0,600.0,137.0,29.8,1006.4,14.4,0.0,1.7
34.0,34.0,4.0,12.0,500.0,165.0,30.4,1006.3,14.9,0.0,2.8
30.0,33.0,4.0,13.0,500.0,180.0,30.2,1005.9,15.9,0.0,4.3
32.0,32.0,3.0,13.0,400.0,183.0,30.3,1005.5,14.8,0.0,4.9
33.0,63.0,3.0,12.0,500.0,187.0,30.2,1006.0,14.3,0.0,3.1
29.0,46.0,3.0,12.0,500.0,189.0,30.4,1006.2,15.3,0.0,2.6
32.0,32.0,3.0,11.0,400.0,194.0,29.1,1006.2,15.6,0.0,1.8
31.0,43.0,3.0,12.0,400.0,194.0,27.7,1006.7,16.9,0.0,2.0
39.0,105.0,8.0,17.0,600.0,183.0,26.7,1007.6,17.2,0.0,2.1
45.0,100.0,7.0,17.0,700.0,165.0,26.3,1008.2,17.1,0.0,2.0
52.8,52.8,8.0,24.0,700.0,138.9,25.3,1008.1,17.2,0.0,1.2
62.0,85.0,7.0,26.0,700.0,121.0,24.6,1008.0,17.3,0.0,0.0
50.0,50.0,6.0,20.0,600.0,114.0,23.9,1008.3,16.9,0.0,1.0
32.0,36.0,4.0,16.0,600.0,105.0,23.8,1008.5,17.1,0.0,0.8
27.0,42.0,3.0,13.0,800.0,79.0,23.6,1008.3,16.1,0.0,1.4
25.0,32.0,5.0,12.0,400.0,60.0,22.8,1008.3,16.1,0.0,1.3
25.0,42.0,2.0,16.0,0.0,69.0,22.7,1008.3,16.3,0.0,1.6
30.0,51.0,2.0,20.0,400.0,43.0,21.9,1008.3,16.0,0.0,1.4
24.0,24.0,2.0,0.0,400.0,56.0,21.8,1008.7,15.6,0.0,2.0
26.0,26.0,2.0,12.0,600.0,87.0,22.3,1009.1,15.9,0.0,1.6
26.0,32.0,2.0,18.0,600.0,79.0,24.0,1009.6,16.0,0.0,1.6
25.0,44.0,2.0,23.0,600.0,70.0,25.7,1009.8,15.7,0.0,1.8
17.0,43.0,2.0,17.0,500.0,79.0,27.4,1009.6,16.1,0.0,0.7
26.0,52.0,2.0,16.0,600.0,97.0,28.8,1009.2,16.7,0.0,2.1
39.0,87.0,3.0,14.0,700.0,128.0,29.2,1008.8,18.0,0.0,3.6
49.0,90.0,6.0,14.0,700.0,151.0,29.7,1008.3,17.8,0.0,2.2
63.0,99.0,8.0,13.0,900.0,181.0,30.9,1007.5,17.6,0.0,2.5
85.0,116.0,9.0,15.0,900.0,209.0,30.9,1006.9,16.9,0.0,2.8
92.0,107.0,7.0,15.0,1000.0,231.0,30.6,1006.7,17.7,0.0,3.1
92.0,92.0,6.0,17.0,900.0,240.0,30.2,1006.5,17.3,0.0,3.2
80.0,86.0,6.0,17.0,900.0,224.0,29.5,1007.0,17.0,0.0,2.6
83.0,83.0,6.0,16.0,800.0,206.0,28.3,1007.3,16.9,0.0,2.4
81.0,100.0,6.0,21.0,800.0,179.0,27.3,1007.7,17.5,0.0,1.6
84.0,115.0,7.0,34.0,900.0,137.0,26.4,1008.3,17.7,0.0,1.7
89.0,130.0,7.0,42.0,900.0,104.0,25.7,1008.3,16.8,0.0,1.9
90.0,115.0,8.0,49.0,1000.0,86.0,25.8,1008.3,15.8,0.0,1.5
69.0,74.0,11.0,48.0,1100.0,107.0,24.3,1008.4,16.3,0.0,1.0
66.0,81.0,17.0,56.0,1600.0,87.0,23.3,1008.3,16.8,0.0,0.0
72.0,133.0,14.0,56.0,1600.0,71.0,22.5,1008.2,17.6,0.0,0.9
82.0,144.0,5.0,70.0,1300.0,31.0,22.1,1008.2,17.7,0.0,0.8
100.0,146.0,2.0,64.0,1300.0,25.0,21.9,1008.2,18.5,0.0,1.2
108.0,134.0,2.0,58.0,1200.0,18.0,21.9,1008.7,18.5,0.0,0.5
117.0,125.0,2.0,42.0,1100.0,27.0,21.6,1009.0,18.4,0.0,1.1
116.0,116.0,2.0,46.0,1100.0,24.0,22.7,1009.1,18.7,0.0,1.5
114.0,131.0,2.0,61.0,1200.0,12.0,24.2,1009.5,18.8,0.0,2.1
124.0,130.0,4.0,50.0,1200.0,39.0,25.9,1009.5,18.6,0.0,1.6
122.0,131.0,3.0,36.0,1200.0,79.0,28.2,1009.2,17.7,0.0,1.2
101.0,101.0,4.0,23.0,1200.0,125.0,29.6,1008.8,18.1,0.0,1.7
104.0,128.0,6.0,26.0,1200.0,169.0,31.1,1008.4,18.1,0.0,1.8
109.0,116.0,6.0,29.0,1000.0,206.0,32.2,1007.5,18.0,0.0,2.6
