PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
59.0,59.0,6.0,18.0,700.0,199.0,30.9,1002.1,11.8,0.0,2.7
47.0,75.0,6.0,27.0,600.0,151.0,29.6,1002.5,12.5,0.0,0.8
48.0,106.0,5.0,35.0,600.0,128.0,27.1,1003.1,14.8,0.0,1.0
47.0,104.0,7.0,36.0,600.0,114.0,25.1,1003.2,14.8,0.0,0.5
46.0,82.0,10.0,27.0,600.0,114.0,25.1,1003.3,14.2,0.0,1.2
32.0,63.0,8.0,23.0,500.0,92.0,24.1,1003.4,15.6,0.0,0.6
31.0,67.0,9.0,27.0,500.0,68.0,23.1,1003.3,15.4,0.0,1.0
30.0,65.0,14.0,32.0,500.0,44.0,22.9,1003.4,15.5,0.0,0.6
34.0,83.0,15.0,38.0,500.0,30.0,22.2,1003.3,16.0,0.0,0.3
35.0,65.0,13.0,35.0,500.0,26.0,21.9,1003.0,15.7,0.0,1.4
36.0,59.0,8.0,27.0,600.0,21.0,21.6,1003.6,15.9,0.0,1.0
35.0,76.0,7.0,25.0,600.0,32.0,22.1,1003.8,15.9,0.0,1.7
35.0,68.0,7.0,24.0,600.0,31.0,23.4,1004.1,17.4,0.0,1.7
37.0,70.0,7.0,22.0,700.0,42.0,24.6,1004.2,17.6,0.0,1.1
36.0,46.0,13.0,19.0,700.0,64.0,26.2,1004.1,17.0,0.0,1.0
36.0,63.0,13.0,17.0,700.0,79.0,28.0,1003.6,17.5,0.0,1.4
50.0,63.0,15.0,18.0,900.0,101.0,27.8,1003.3,17.3,0.0,1.8
44.0,63.0,21.0,17.0,1200.0,128.0,30.1,1002.7,17.2,0.0,1.7
39.0,39.0,19.0,12.0,1000.0,162.0,31.3,1001.8,16.5,0.0,2.4
37.0,69.0,12.0,13.0,800.0,193.0,31.7,1000.9,17.2,0.0,2.1
43.0,77.0,8.0,15.0,900.0,220.0,31.9,1000.0,17.4,0.0,2.2
43.0,65.0,6.0,15.0,900.0,212.0,31.6,999.2,17.1,0.0,3.0
40.0,71.0,5.0,13.0,600.0,201.0,31.4,999.0,18.0,0.0,3.1
47.0,73.0,5.0,16.0,600.0,200.0,31.1,998.8,17.8,0.0,2.6
47.0,74.0,5.0,17.0,600.0,195.0,30.5,998.9,17.9,0.0,2.0
43.0,76.0,6.0,18.0,600.0,171.0,29.5,999.3,18.0,0.0,1.2
37.0,70.0,5.0,17.0,600.0,143.0,28.4,1000.0,18.2,0.0,1.4
39.0,102.0,6.0,21.0,600.0,120.0,28.0,1000.4,18.7,0.0,0.6
47.0,96.0,9.0,20.0,600.0,117.0,27.4,1000.8,19.5,0.0,0.8
57.0,84.0,10.0,14.0,600.0,117.0,26.6,1000.7,19.2,0.0,0.9
49.0,49.0,13.0,15.0,700.0,93.0,25.5,1000.4,18.9,0.0,0.7
46.0,51.0,11.0,17.0,500.0,67.0,24.2,1000.1,18.6,0.0,1.4
47.0,80.0,5.0,12.0,500.0,79.0,23.4,1000.0,17.8,0.0,2.2
50.0,64.0,2.0,10.0,500.0,88.0,23.5,1000.0,17.7,0.0,2.0
52.0,52.0,2.0,10.0,600.0,78.0,22.9,1000.0,17.8,0.0,0.0
54.0,54.0,2.0,11.0,600.0,71.0,22.7,1000.1,18.5,0.0,0.9
53.0,65.0,3.0,11.0,600.0,60.0,24.4,1000.5,19.0,0.0,0.2
60.0,73.0,5.0,13.0,700.0,60.0,26.3,1000.9,19.2,0.0,0.6
78.0,97.0,19.0,11.0,1000.0,97.0,27.4,1000.7,18.9,0.0,0.9
96.0,150.0,25.0,16.0,1400.0,114.0,28.6,1000.4,19.8,0.0,1.6
113.0,145.0,25.0,18.0,1500.0,138.0,30.5,999.9,19.8,0.0,2.1
119.0,138.0,23.0,20.0,1400.0,180.0,31.6,999.1,19.6,0.0,2.0
118.0,139.0,21.0,18.0,1400.0,227.0,32.4,998.0,20.0,0.0,2.6
136.0,161.0,19.0,20.0,1500.0,282.0,33.6,997.2,20.0,0.0,2.9
133.0,152.0,17.0,23.0,1800.0,324.0,34.0,996.3,19.3,0.0,2.4
144.0,167.0,14.0,22.0,1600.0,346.0,33.9,995.7,19.2,0.0,3.0
137.0,142.0,11.0,19.0,1300.0,311.0,33.6,995.1,18.9,0.0,3.5
126.0,138.0,9.0,19.0,1000.0,263.0,33.2,995.1,18.6,0.0,2.2
113.0,142.0,8.0,23.0,900.0,242.0,32.3,995.5,18.5,0.0,2.3
111.0,152.0,8.0,25.0,900.0,227.0,31.0,995.7,19.0,0.0,0.9
106.0,154.0,7.0,32.0,1000.0,187.0,28.7,996.4,19.9,0.0,0.9
112.0,175.0,7.0,29.0,1000.0,172.0,27.7,996.4,19.8,0.0,1.2
121.0,167.0,7.0,27.0,1000.0,151.0,27.2,996.1,19.8,0.0,1.0
117.0,152.0,6.0,26.0,1100.0,124.0,25.7,995.7,19.8,0.0,1.0
115.0,127.0,4.0,22.0,1000.0,106.0,24.9,995.6,19.9,0.0,1.3
110.0,110.0,3.0,17.0,900.0,112.0,24.6,995.5,19.9,0.0,1.6
110.0,110.0,2.0,16.0,900.0,108.0,23.9,995.0,19.8,0.0,1.1
109.0,109.0,2.0,15.0,900.0,106.0,23.1,994.8,19.7,0.0,0.7
110.0,110.0,2.0,16.0,900.0,90.0,22.6,994.5,20.3,0.0,1.0
111.0,115.0,2.0,17.0,900.0,77.0,22.8,994.2,20.0,0.0,0.6
113.0,133.0,2.0,20.0,1000.0,69.0,24.8,994.1,20.1,0.0,0.6
120.0,141.0,3.0,20.0,1000.0,78.0,27.7,993.6,20.5,0.0,0.5
126.0,136.0,7.0,15.0,1100.0,125.0,29.5,992.9,19.8,0.0,1.1
124.0,151.0,6.0,17.0,1100.0,161.0,31.2,992.1,20.2,0.0,1.6
108.0,122.0,6.0,15.0,1000.0,188.0,33.2,991.4,19.7,0.0,1.6
102.0,133.0,6.0,14.0,1000.0,215.0,34.9,990.1,19.7,0.0,1.4
101.0,117.0,6.0,12.0,1000.0,239.0,36.3,989.0,19.7,0.0,2.3
95.0,104.0,5.0,12.0,1000.0,255.0,37.2,987.8,19.2,0.0,2.6
92.0,92.0,5.0,11.0,900.0,254.0,37.9,986.8,17.3,0.0,2.9
89.0,255.0,4.0,10.0,800.0,253.0,26.4,988.0,19.0,6.5,3.8
63.0,103.0,2.0,11.0,600.0,165.0,29.7,987.8,19.7,0.0,1.1
35.0,35.0,2.0,14.0,600.0,158.0,29.2,988.0,20.1,0.0,0.6
41.0,92.0,2.0,15.0,600.0,143.0,28.3,987.9,20.6,0.0,1.2
38.0,38.0,2.0,16.0,700.0,140.0,26.8,988.2,21.3,0.0,1.8
0.0,0.0,0.0,0.0,0.0,0.0,25.5,988.5,20.3,0.0,1.2
46.0,83.0,2.0,26.0,700.0,103.0,25.5,989.0,19.2,0.0,1.3
56.0,56.0,2.0,29.0,800.0,85.0,24.7,988.7,18.9,0.0,1.6
55.0,55.0,2.0,26.0,800.0,74.0,23.7,988.5,18.3,0.0,2.0
52.0,52.0,0.0,16.0,800.0,83.0,23.4,988.5,17.6,0.0,0.6
54.0,54.0,0.0,10.0,0.0,92.0,22.7,988.2,18.7,0.0,0.8
45.0,45.0,2.0,14.0,0.0,0.0,22.5,988.3,18.7,0.0,1.5
48.0,48.0,2.0,0.0,500.0,0.0,22.1,988.5,18.9,0.0,1.0
54.0,54.0,2.0,0.0,600.0,92.0,21.9,989.0,17.7,0.0,1.5
52.0,60.0,2.0,18.0,600.0,86.0,22.5,989.4,18.5,0.0,1.2
47.0,72.0,2.0,19.0,700.0,70.0,24.5,990.0,19.1,0.0,1.0
46.0,68.0,2.0,26.0,700.0,76.0,27.5,990.6,18.5,0.0,0.5
43.0,54.0,2.0,26.0,600.0,95.0,31.1,990.5,18.5,0.0,1.4
33.0,33.0,3.0,18.0,500.0,126.0,34.4,990.4,16.3,0.0,1.9
24.0,24.0,2.0,8.0,400.0,137.0,36.2,990.0,14.2,0.0,2.5
24.0,24.0,2.0,8.0,400.0,145.0,36.8,989.3,13.5,0.0,2.2
0.0,7.0,2.0,6.0,300.0,153.0,37.4,988.6,12.8,0.0,3.2
20.0,21.0,2.0,7.0,400.0,175.0,38.5,987.9,13.0,0.0,2.6
18.0,35.0,2.0,9.0,400.0,183.0,38.7,987.4,13.2,0.0,3.2
39.0,39.0,2.0,13.0,400.0,217.0,38.9,987.0,13.3,0.0,2.6
38.0,52.0,2.0,16.0,400.0,248.0,39.0,987.0,14.1,0.0,2.4
35.0,46.0,2.0,18.0,500.0,277.0,38.2,987.1,14.1,0.0,2.5
39.0,114.0,2.0,25.0,500.0,302.0,35.9,988.1,15.1,0.0,1.6
47.0,78.0,3.0,32.0,600.0,249.0,34.0,988.9,16.8,0.0,1.1
58.0,94.0,3.0,36.0,700.0,213.0,30.6,989.9,17.7,0.0,0.8
59.0,126.0,4.0,49.0,800.0,147.0,29.6,990.6,17.8,0.0,0.9
58.0,124.0,8.0,61.0,700.0,99.0,28.3,991.3,18.7,0.0,1.5
45.0,85.0,8.0,40.0,600.0,117.0,28.6,991.8,17.2,0.0,1.8
47.0,82.0,6.0,31.0,600.0,112.0,28.1,992.5,18.2,0.0,1.5
54.0,126.0,5.0,23.0,600.0,114.0,28.8,994.5,17.7,0.0,7.9
35.0,142.0,2.0,7.0,500.0,157.0,23.2,994.5,20.3,0.7,1.2
31.0,62.0,2.0,5.0,500.0,124.0,22.8,994.7,20.0,0.6,2.8
31.0,31.0,2.0,7.0,400.0,126.0,22.6,994.6,19.6,0.0,2.1
28.0,29.0,2.0,12.0,500.0,106.0,22.1,994.7,20.0,0.0,1.0
23.0,23.0,2.0,17.0,500.0,113.0,24.1,995.2,19.0,0.0,0.8
28.0,45.0,2.0,15.0,500.0,107.0,25.9,995.8,19.1,0.0,1.6
28.0,28.0,2.0,16.0,500.0,120.0,29.3,995.7,17.8,0.0,2.0
16.0,19.0,2.0,11.0,400.0,141.0,30.9,996.0,18.3,0.0,2.2
12.0,12.0,2.0,9.0,400.0,151.0,32.3,995.7,17.0,0.0,1.9
24.0,24.0,2.0,9.0,400.0,173.0,33.9,995.0,16.3,0.0,1.4
29.0,29.0,2.0,8.0,500.0,206.0,35.0,994.3,16.3,0.0,2.5
29.0,29.0,5.0,9.0,600.0,249.0,35.5,993.5,15.8,0.0,3.4
40.0,40.0,7.0,15.0,700.0,297.0,35.0,992.7,15.8,0.0,2.5
36.0,68.0,7.0,20.0,700.0,315.0,34.5,993.3,15.4,0.0,2.3
44.0,61.0,10.0,20.0,800.0,259.0,33.9,993.5,15.4,0.0,2.4
53.0,108.0,13.0,21.0,900.0,246.0,32.8,994.0,15.3,0.0,4.1
43.0,85.0,3.0,12.0,500.0,182.0,31.4,993.9,15.4,0.0,1.8
40.0,64.0,2.0,11.0,500.0,160.0,30.1,993.9,15.8,0.0,1.7
44.0,104.0,2.0,32.0,700.0,120.0,29.9,995.5,14.0,0.0,1.9
31.0,31.0,2.0,9.0,400.0,139.0,29.0,996.3,14.0,0.0,1.3
18.0,24.0,2.0,7.0,400.0,136.0,27.0,996.6,15.4,0.0,1.4
24.0,24.0,2.0,7.0,300.0,131.0,25.4,996.1,16.0,0.0,1.4
29.0,38.0,2.0,7.0,400.0,120.0,24.5,995.9,15.7,0.0,0.6
18.0,20.0,2.0,6.0,300.0,117.0,23.5,996.0,16.0,0.0,0.7
25.0,25.0,2.0,7.0,300.0,115.0,23.1,996.0,16.2,0.0,1.3
25.0,34.0,2.0,9.0,400.0,87.0,22.7,995.9,15.3,0.0,1.4
25.0,44.0,2.0,13.0,400.0,78.0,22.7,995.9,16.0,0.0,0.4
26.0,40.0,3.0,17.0,500.0,73.0,22.9,995.9,16.0,0.0,1.3
21.0,56.0,2.0,16.0,500.0,71.0,23.7,996.4,17.0,0.0,1.4
35.0,72.0,3.0,20.0,500.0,71.0,27.3,996.6,16.6,0.0,0.9
29.0,76.0,5.0,35.0,600.0,65.0,28.2,996.6,17.1,0.0,1.1
25.0,59.0,4.0,21.0,500.0,87.0,29.2,997.0,16.4,0.0,0.8
25.0,70.0,3.0,20.0,500.0,102.0,28.7,997.1,18.2,0.0,1.9
36.0,61.0,3.0,19.0,600.0,101.0,29.9,997.2,17.4,0.0,2.0
31.0,50.0,3.0,9.0,600.0,118.0,29.5,997.4,16.7,0.0,2.2
44.0,102.0,5.0,13.0,700.0,125.0,30.4,997.3,18.2,0.0,2.4
51.0,51.0,8.0,6.0,800.0,171.0,29.4,996.6,16.9,0.0,4.3
44.0,54.0,7.0,6.0,700.0,167.0,29.9,996.5,17.4,0.0,1.8
47.0,72.0,5.0,5.0,700.0,159.0,29.7,996.7,18.8,0.0,1.8
45.0,70.0,6.0,14.0,800.0,160.0,28.6,996.9,19.0,0.0,2.2
52.0,79.0,6.0,17.0,900.0,160.0,27.8,997.3,18.5,0.0,2.8
46.0,49.0,5.0,14.0,800.0,150.0,27.0,997.8,18.6,0.0,1.4
47.0,60.0,4.0,11.0,800.0,139.0,26.2,998.2,18.8,0.0,0.9
48.0,58.0,3.0,14.0,700.0,125.0,25.5,998.2,18.9,0.0,0.8
46.0,50.0,3.0,13.0,700.0,115.0,24.6,998.1,18.8,0.0,2.2
50.0,50.0,3.0,10.0,700.0,87.0,24.0,998.1,19.1,0.0,1.0
47.0,47.0,3.0,7.0,700.0,87.0,23.7,997.8,19.0,0.0,1.4
47.0,47.0,3.0,5.0,700.0,103.0,23.9,997.9,18.8,0.0,1.2
38.0,38.0,2.0,2.0,600.0,131.0,22.4,998.8,19.0,0.2,1.7
29.0,39.0,2.0,2.0,600.0,124.0,21.0,997.8,19.5,0.9,2.1
42.0,84.0,2.0,6.0,800.0,105.0,20.9,999.7,19.9,4.7,3.5
58.0,58.0,2.0,6.0,1000.0,102.0,20.2,999.5,19.4,6.3,1.5
38.0,86.0,2.0,4.0,1000.0,97.0,20.3,999.8,19.5,2.3,0.9
36.0,36.0,2.0,11.0,900.0,85.0,20.9,999.6,19.2,0.0,1.9
37.0,37.0,2.0,15.0,800.0,76.0,21.3,999.8,19.2,0.0,1.5
32.0,32.0,2.0,12.0,800.0,81.0,21.9,999.8,19.8,0.1,1.2
23.0,23.0,2.0,16.0,800.0,73.0,21.9,999.2,18.5,0.6,4.1
31.0,31.0,2.0,10.0,800.0,93.0,22.6,999.5,20.1,0.1,0.9
23.0,23.0,2.0,7.0,700.0,89.0,25.2,999.0,19.3,0.0,0.8
30.0,30.0,2.0,4.0,700.0,99.0,25.9,998.8,18.1,0.0,2.0
20.0,20.0,2.0,7.0,600.0,98.0,25.3,998.2,18.7,0.0,2.5
26.0,26.0,2.0,6.0,600.0,97.0,25.7,997.9,18.1,0.0,3.3
22.0,22.0,2.0,7.0,600.0,93.0,26.1,997.5,18.2,0.0,2.4
20.0,20.0,2.0,10.0,600.0,84.0,25.8,997.2,18.2,0.0,1.8
23.0,23.0,2.0,13.0,600.0,77.0,24.9,997.4,19.3,0.0,1.0
30.0,45.0,2.0,9.0,600.0,71.0,22.8,998.5,19.8,0.7,1.7
27.0,28.0,2.0,9.0,600.0,68.0,21.7,999.5,19.8,0.0,3.6
21.0,21.0,2.0,7.0,600.0,87.0,21.5,999.7,19.6,0.0,1.2
22.0,22.0,2.0,10.0,600.0,73.0,21.6,1000.1,20.1,0.0,1.0
20.0,20.0,2.0,5.0,500.0,77.0,20.0,1000.1,19.5,16.0,4.1
18.0,18.0,2.0,2.0,600.0,71.0,20.3,999.8,19.6,2.4,2.4
20.0,20.0,2.0,2.0,500.0,57.0,20.3,999.3,19.6,5.0,0.7
17.0,17.0,2.0,5.0,500.0,46.0,20.4,999.1,19.9,0.0,0.6
20.0,20.0,2.0,4.0,500.0,49.0,20.4,998.8,19.6,0.0,1.3
18.0,18.0,2.0,9.0,500.0,33.0,20.3,999.0,19.6,0.0,1.5
18.0,18.0,2.0,12.0,500.0,25.0,20.9,999.1,19.2,0.0,2.2
18.0,18.0,2.0,19.0,600.0,16.0,20.8,999.6,19.3,0.0,1.3
22.0,22.0,2.0,23.0,600.0,12.0,20.9,999.9,20.2,0.1,1.1
25.0,45.0,2.0,26.0,700.0,2.0,21.0,1000.1,20.2,0.7,1.2
21.0,21.0,2.0,20.0,600.0,10.0,20.9,999.8,20.1,1.2,2.0
19.0,23.0,2.0,14.0,600.0,18.0,21.6,999.7,20.1,0.3,1.1
16.0,20.0,2.0,9.0,600.0,29.0,23.3,999.3,19.7,0.0,0.5
19.0,19.0,2.0,7.0,600.0,44.0,26.3,998.4,19.7,0.0,0.7
31.0,31.0,2.0,9.0,500.0,73.0,26.9,997.9,18.2,0.0,1.0
21.0,21.0,2.0,8.0,500.0,91.0,26.6,997.6,18.2,0.0,0.8
25.0,25.0,2.0,8.0,500.0,97.0,26.8,997.2,18.6,0.0,0.9
26.0,35.0,2.0,11.0,500.0,103.0,27.5,996.8,18.2,0.0,0.7
31.0,31.0,2.0,9.0,600.0,118.0,27.2,996.6,20.0,0.0,1.2
37.0,57.0,2.0,13.0,600.0,110.0,25.5,996.8,19.9,0.0,1.5
37.0,39.0,2.0,16.0,700.0,104.0,24.0,997.0,19.7,0.0,1.5
42.0,52.0,2.0,15.0,700.0,75.0,23.3,997.5,20.2,0.0,0.3
46.0,46.0,2.0,12.0,700.0,76.0,22.6,997.8,20.1,0.0,0.9
44.0,44.0,2.0,10.0,700.0,73.0,22.3,997.7,20.4,0.0,0.7
49.0,49.0,2.0,14.0,900.0,55.0,22.5,997.2,20.8,0.0,0.6
63.0,70.0,2.0,18.0,1000.0,44.0,21.9,997.2,20.5,0.8,1.8
66.0,66.0,2.0,10.0,1000.0,59.0,21.8,996.9,20.6,0.0,1.0
53.0,53.0,2.0,6.0,1000.0,75.0,21.6,997.1,20.6,0.1,0.7
35.0,35.0,2.0,6.0,1000.0,82.0,21.4,997.1,20.7,0.0,0.6
33.0,33.0,2.0,5.0,1000.0,73.0,21.2,997.6,20.7,1.9,0.9
29.0,29.0,2.0,5.0,900.0,76.0,20.8,997.5,20.3,6.2,1.3
28.0,28.0,2.0,8.0,900.0,70.0,20.7,997.9,20.2,7.0,1.2
38.0,38.0,2.0,18.0,900.0,47.0,21.1,998.4,20.3,0.7,0.8
44.0,44.0,2.0,17.0,800.0,49.0,23.0,998.4,20.9,0.0,1.1
30.0,30.0,2.0,11.0,700.0,68.0,24.5,998.4,19.3,0.0,0.9
37.0,37.0,2.0,12.0,800.0,84.0,24.2,998.8,20.1,0.0,1.9
41.0,41.0,2.0,14.0,800.0,91.0,24.5,998.5,20.2,0.0,2.2
39.0,39.0,2.0,13.0,800.0,105.0,26.3,997.7,20.8,0.0,2.2
39.0,39.0,2.0,10.0,700.0,138.0,27.1,997.1,20.0,0.0,2.3
50.0,50.0,2.0,10.0,700.0,144.0,27.9,996.9,19.9,0.0,2.2
48.0,48.0,2.0,11.0,700.0,159.0,28.2,996.6,20.5,0.0,1.3
44.0,44.0,2.0,10.0,700.0,155.0,27.2,996.2,19.5,0.0,1.2
43.0,55.0,2.0,11.0,800.0,144.0,22.5,997.1,20.8,0.4,2.8
25.0,25.0,2.0,11.0,800.0,121.0,22.7,997.4,20.6,0.0,2.7
24.0,24.0,2.0,9.0,700.0,113.0,22.5,997.5,19.1,0.0,2.2
23.0,23.0,2.0,7.0,700.0,116.0,22.5,998.2,19.3,0.0,1.1
16.0,16.0,2.0,7.0,700.0,104.0,22.2,998.1,19.9,0.0,0.7
20.0,20.0,2.0,7.0,700.0,92.0,22.0,998.2,20.8,0.0,0.7
23.0,23.0,2.0,8.0,800.0,110.0,19.5,998.4,18.8,23.2,1.6
14.0,15.0,2.0,5.0,800.0,106.0,20.1,998.2,19.6,2.1,0.7
27.0,27.0,2.0,9.0,700.0,86.0,20.4,998.2,19.7,1.4,1.7
26.0,29.0,2.0,8.0,700.0,94.0,20.7,998.6,20.0,13.8,1.2
22.0,22.0,2.0,5.0,700.0,106.0,20.4,998.3,19.9,10.5,0.8
10.0,10.0,2.0,7.0,800.0,96.0,20.5,998.8,20.2,0.0,1.3
21.0,21.0,2.0,7.0,700.0,95.0,20.2,999.2,19.9,13.8,3.3
17.0,17.0,2.0,7.0,700.0,96.0,20.6,999.5,20.1,0.3,0.7
22.0,31.0,2.0,14.0,800.0,73.0,20.8,1000.1,20.5,0.0,1.0
28.0,28.0,2.0,14.0,800.0,75.0,21.1,1000.1,20.4,0.0,1.6
29.0,29.0,2.0,14.0,800.0,76.0,23.1,1000.0,21.7,0.0,0.6
34.0,44.0,3.0,13.0,900.0,69.0,23.9,1000.1,21.6,0.0,1.0
56.0,56.0,5.0,11.0,1200.0,70.0,25.2,999.6,21.7,0.0,1.2
86.0,86.0,8.0,12.0,1500.0,77.0,25.5,999.4,21.8,0.0,0.7
96.0,96.0,9.0,16.0,1400.0,88.0,26.3,998.6,20.8,0.0,1.0
102.0,102.0,9.0,16.0,1400.0,104.0,27.1,998.6,21.6,0.0,3.0
87.0,87.0,6.0,13.0,1200.0,105.0,26.5,998.4,20.8,0.0,2.5
40.0,40.0,3.0,11.0,900.0,122.0,25.0,998.8,20.0,0.0,4.1
49.0,49.0,3.0,12.0,800.0,125.0,24.1,999.1,20.2,0.0,2.6
56.0,56.0,3.0,12.0,800.0,118.0,23.7,999.8,19.8,0.0,1.0
56.0,56.0,3.0,13.0,700.0,104.0,23.4,999.7,20.3,0.0,0.5
50.0,50.0,3.0,10.0,700.0,99.0,23.3,1000.2,20.4,0.0,1.6
52.0,52.0,2.0,9.0,700.0,82.0,23.0,1000.5,20.9,0.0,0.9
53.0,53.0,2.0,7.0,700.0,77.0,22.4,1000.5,20.9,0.0,1.0
53.0,53.0,2.0,6.0,700.0,61.0,21.9,1000.0,21.1,7.9,0.8
50.0,50.0,2.0,6.0,700.0,48.0,21.9,999.3,21.2,0.1,0.8
43.0,43.0,2.0,5.0,600.0,55.0,21.5,999.2,21.0,24.3,1.9
44.0,44.0,2.0,4.0,600.0,61.0,21.3,999.4,21.0,21.4,1.0
30.0,30.0,2.0,5.0,700.0,59.0,21.3,999.5,21.0,0.1,1.4
17.0,17.0,2.0,5.0,700.0,70.0,20.5,999.8,20.2,21.2,1.8
17.0,17.0,2.0,6.0,700.0,72.0,20.5,999.8,20.2,10.6,1.0
20.0,20.0,2.0,15.0,800.0,54.0,20.7,1000.0,20.5,0.0,1.1
25.0,60.0,2.0,22.0,900.0,42.0,22.1,1000.0,21.8,0.0,0.8
26.0,26.0,2.0,22.0,900.0,41.0,25.1,1000.0,21.8,0.0,1.5
25.0,25.0,3.0,11.0,800.0,59.0,25.6,1000.0,20.8,0.0,1.4
38.0,38.0,3.0,9.0,800.0,74.0,26.0,999.9,20.6,0.0,0.9
49.0,49.0,2.0,10.0,800.0,84.0,26.6,999.5,20.7,0.0,1.0
62.0,62.0,2.0,10.0,900.0,90.0,27.3,998.9,20.9,0.0,1.9
81.0,81.0,2.0,12.0,900.0,114.0,27.9,998.1,21.9,0.0,1.3
96.0,96.0,2.0,15.0,1100.0,117.0,27.7,997.6,21.7,0.0,2.4
90.0,90.0,2.0,14.0,1100.0,125.0,28.2,997.2,21.2,0.0,2.0
85.0,85.0,2.0,13.0,900.0,142.0,28.1,996.7,21.6,0.0,1.7
90.0,90.0,2.0,14.0,900.0,147.0,27.4,996.6,21.7,0.0,1.7
88.0,88.0,2.0,18.0,900.0,135.0,27.0,997.0,22.2,0.0,0.9
81.0,81.0,2.0,21.0,900.0,113.0,25.6,997.0,22.9,0.0,0.7
90.0,90.0,2.0,21.0,900.0,96.0,25.1,997.5,22.8,0.2,0.9
104.0,120.0,2.0,19.0,900.0,79.0,23.4,998.0,22.2,5.1,3.9
106.0,106.0,2.0,15.0,900.0,74.0,23.1,998.0,22.6,16.4,1.0
86.0,86.0,2.0,13.0,900.0,66.0,23.1,998.0,22.6,0.0,1.3
94.0,94.0,0.0,17.0,800.0,39.0,23.2,998.2,22.5,0.0,0.6
89.0,89.0,2.0,14.0,0.0,21.0,23.2,997.9,22.5,0.0,0.9
85.0,85.0,2.0,18.0,0.0,0.0,22.9,997.6,21.9,0.0,1.4
78.0,78.0,2.0,0.0,700.0,0.0,22.8,997.7,22.1,0.0,0.8
66.0,66.0,2.0,0.0,700.0,18.0,22.8,997.7,22.0,0.0,0.6
72.0,72.0,2.0,17.0,700.0,20.0,22.8,997.9,22.1,0.0,0.5
81.0,81.0,2.0,21.0,700.0,21.0,23.0,997.6,22.3,0.0,0.3
87.0,87.0,2.0,27.0,800.0,16.0,23.5,997.8,22.5,0.0,0.7
101.0,101.0,2.0,28.0,900.0,14.0,23.7,997.7,22.3,0.0,1.1
120.0,120.0,2.0,31.0,1000.0,14.0,23.9,997.8,22.7,0.0,0.9
153.0,153.0,2.0,25.0,1200.0,35.0,25.5,997.4,22.4,0.0,1.0
165.0,165.0,2.0,25.0,1300.0,54.0,26.0,997.0,22.7,0.0,0.7
166.0,166.0,2.0,24.0,1200.0,67.0,27.2,996.2,22.6,0.0,0.6
165.0,165.0,2.0,20.0,1100.0,103.0,28.0,995.5,22.9,0.0,1.1
170.0,170.0,2.0,18.0,1100.0,140.0,29.1,994.7,22.8,0.0,1.1
176.0,176.0,2.0,17.0,1100.0,169.0,28.9,994.5,23.1,0.0,0.4
188.0,188.0,2.0,19.0,1200.0,178.0,28.9,994.4,23.6,0.0,0.8
199.0,199.0,2.0,21.0,1200.0,165.0,28.2,994.0,23.6,0.0,0.9
202.0,202.0,2.0,24.0,1200.0,147.0,27.4,994.6,24.5,0.0,0.9
200.0,200.0,2.0,20.0,1200.0,108.0,26.2,995.1,24.1,0.0,0.7
161.0,161.0,2.0,20.0,1000.0,106.0,22.2,995.9,19.2,1.9,5.2
43.0,43.0,2.0,5.0,700.0,113.0,21.6,997.3,20.9,15.7,1.3
54.0,54.0,2.0,5.0,700.0,102.0,21.7,996.1,20.7,1.6,1.8
44.0,44.0,2.0,6.0,700.0,94.0,21.7,996.0,21.4,1.9,1.5
48.0,48.0,2.0,12.0,700.0,74.0,21.7,996.0,21.4,0.0,1.7
60.0,60.0,2.0,12.0,700.0,63.0,21.5,995.7,21.2,0.1,0.9
59.0,59.0,2.0,12.0,800.0,53.0,21.1,995.1,20.8,0.0,1.0
52.0,52.0,2.0,8.0,700.0,58.0,21.0,995.5,20.7,0.0,1.2
49.0,49.0,2.0,4.0,700.0,65.0,20.7,995.3,20.4,0.0,0.6
42.0,42.0,2.0,26.0,700.0,32.0,21.1,995.4,20.9,0.0,0.6
61.0,61.0,2.0,30.0,700.0,14.0,21.7,996.1,21.2,0.0,1.2
77.0,77.0,2.0,24.0,800.0,27.0,23.6,996.0,21.5,0.0,2.1
81.0,81.0,2.0,20.0,800.0,39.0,24.3,995.9,21.4,0.0,0.9
82.0,82.0,2.0,20.0,800.0,44.0,24.6,996.0,21.3,0.0,1.5
84.0,84.0,2.0,16.0,800.0,65.0,25.6,995.9,21.5,0.0,1.5
76.0,76.0,2.0,12.0,800.0,71.0,27.0,995.5,22.0,0.0,1.8
78.0,78.0,2.0,16.0,700.0,81.0,27.7,995.0,22.0,0.0,1.7
68.0,68.0,2.0,13.0,700.0,95.0,28.8,994.2,21.6,0.0,1.9
65.0,65.0,2.0,11.0,700.0,105.0,29.9,993.8,20.7,0.0,2.2
63.0,63.0,2.0,9.0,700.0,117.0,29.7,993.4,20.6,0.0,2.4
0.0,62.0,2.0,9.0,700.0,136.0,29.5,993.4,21.5,0.0,1.5
0.0,80.0,2.0,14.0,700.0,168.0,27.9,993.8,22.2,0.0,1.4
69.0,99.0,2.0,23.0,800.0,150.0,27.1,994.5,23.1,0.0,1.2
76.0,76.0,2.0,10.0,700.0,106.0,25.4,995.0,20.6,0.0,2.3
